EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111450) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
  2759,111450,20230618,  266,    0
  2759,111450,20230619,  292,    0
  2759,111450,20230620,  264,    0
  2759,111450,20230621,  292,    0
  2759,111450,20230622,  296,    0
  2759,111450,20230623,  185,    0
  2759,111450,20230624,  255,    0
  2759,111450,20230625,  271,    0
  2759,111450,20230626,  313,    0
  2759,111450,20230627,  219,    0
  2759,111450,20230628,  237,    0
  2759,111450,20230629,  258,    0
  2759,111450,20230630,  216,    0
  2759,111450,20230701,  256,    0
  2759,111450,20230702,  230,    0
  2759,111450,20230703,  225,    0
  2759,111450,20230704,  231,    0
  2759,111450,20230705,  247,    0
  2759,111450,20230706,  240,    0
  2759,111450,20230707,  285,    0
  2759,111450,20230708,  316,    0
  2759,111450,20230709,  325,    0
  2759,111450,20230710,  296,    0
  2759,111450,20230711,  303,    0
  2759,111450,20230712,  284,    0
  2759,111450,20230713,  266,    0
  2759,111450,20230714,  272,    0
  2759,111450,20230715,  355,    0
  2759,111450,20230716,  289,    0
  2759,111450,20230717,  284,    0
  2759,111450,20230718,  261,    0
  2759,111450,20230719,  273,    0
  2759,111450,20230720,  236,    0
  2759,111450,20230721,  220,    0
  2759,111450,20230722,  225,    0
  2759,111450,20230723,  281,    0
  2759,111450,20230724,  287,    0
  2759,111450,20230725,  221,    0
  2759,111450,20230726,  208,    0
  2759,111450,20230727,  194,    0
  2759,111450,20230728,  229,    0
  2759,111450,20230729,  244,    0
  2759,111450,20230730,  249,    0
  2759,111450,20230731,  215,    0
  2759,111450,20230801,  228,    0
  2759,111450,20230802,  224,    0
  2759,111450,20230803,  232,    0
  2759,111450,20230804,  234,    0
  2759,111450,20230805,  213,    0
  2759,111450,20230806,  175,    0
  2759,111450,20230807,  197,    0
  2759,111450,20230808,  200,    0
  2759,111450,20230809,  202,    0
  2759,111450,20230810,  219,    0
  2759,111450,20230811,  248,    0
  2759,111450,20230812,  282,    0
  2759,111450,20230813,  271,    0
  2759,111450,20230814,  306,    0
  2759,111450,20230815,  312,    0
  2759,111450,20230816,  277,    0
  2759,111450,20230817,  270,    0
  2759,111450,20230818,  301,    0
  2759,111450,20230819,  322,    0
  2759,111450,20230820,  293,    0
  2759,111450,20230821,  278,    0
  2759,111450,20230822,  253,    0
  2759,111450,20230823,  268,    0
  2759,111450,20230824,  283,    0
  2759,111450,20230825,  290,    0
  2759,111450,20230826,  264,    0
  2759,111450,20230827,  211,    0
  2759,111450,20230828,  198,    0
  2759,111450,20230829,  176,    0
  2759,111450,20230830,  213,    0
  2759,111450,20230831,  184,    0
  2759,111450,20230901,  216,    0
  2759,111450,20230902,  218,    0
  2759,111450,20230903,  212,    0
  2759,111450,20230904,  260,    0
  2759,111450,20230905,  280,    0
  2759,111450,20230906,  293,    0
  2759,111450,20230907,  293,    0
  2759,111450,20230908,  293,    0
  2759,111450,20230909,  307,    0
  2759,111450,20230910,  311,    0
  2759,111450,20230911,  311,    0
  2759,111450,20230912,  303,    0
  2759,111450,20230913,  223,    0
  2759,111450,20230914,  205,    0
  2759,111450,20230915,  234,    0
  2759,111450,20230916,  258,    0
  2759,111450,20230917,  274,    0
  2759,111450,20230918,  263,    0
  2759,111450,20230919,  211,    0
  2759,111450,20230920,  250,    0
  2759,111450,20230921,  290,    0
  2759,111450,20230922,  190,    0
  2759,111450,20230923,  189,    0
  2759,111450,20230924,  194,    0
  2759,111450,20230925,  222,    0
  2759,111450,20230926,  247,    0
  2759,111450,20230927,  270,    0
  2759,111450,20230928,  277,    0
  2759,111450,20230929,  231,    0
  2759,111450,20230930,  204,    0
  2759,111450,20231001,  204,    0
  2759,111450,20231002,  260,    0
  2759,111450,20231003,  250,    0
  2759,111450,20231004,  183,    0
  2759,111450,20231005,  168,    0
  2759,111450,20231006,  186,    0
  2759,111450,20231007,  184,    0
  2759,111450,20231008,  152,    0
  2759,111450,20231009,  117,    0
  2759,111450,20231010,  170,    0
  2759,111450,20231011,  236,    0
  2759,111450,20231012,  210,    0
  2759,111450,20231013,  220,    0
  2759,111450,20231014,  204,    0
  2759,111450,20231015,  117,    0
  2759,111450,20231016,  114,    0
  2759,111450,20231017,  113,    0
  2759,111450,20231018,  127,    0
  2759,111450,20231019,   76,    0
  2759,111450,20231020,   70,    0
  2759,111450,20231021,  194,    0
  2759,111450,20231022,  177,    0
  2759,111450,20231023,  157,    0
  2759,111450,20231024,  131,    0
  2759,111450,20231025,  142,    0
  2759,111450,20231026,  109,    0
  2759,111450,20231027,  104,    0
  2759,111450,20231028,  122,    0
  2759,111450,20231029,  152,    0
  2759,111450,20231030,  156,    0
  2759,111450,20231031,  135,    0
  2759,111450,20231101,  146,    0
  2759,111450,20231102,  140,    0
  2759,111450,20231103,  114,    0
  2759,111450,20231104,  118,    0
  2759,111450,20231105,  131,    0
  2759,111450,20231106,  136,    0
  2759,111450,20231107,  129,    0
  2759,111450,20231108,  120,    0
  2759,111450,20231109,  124,    0
  2759,111450,20231110,  109,    0
  2759,111450,20231111,   88,    0
  2759,111450,20231112,   81,    0
  2759,111450,20231113,   92,    0
  2759,111450,20231114,  135,    0
  2759,111450,20231115,   97,    0
  2759,111450,20231116,   98,    0
  2759,111450,20231117,   56,    0
  2759,111450,20231118,   61,    0
  2759,111450,20231119,  123,    0
  2759,111450,20231120,  109,    0
  2759,111450,20231121,   83,    0
  2759,111450,20231122,   25,    0
  2759,111450,20231123,  114,    0
  2759,111450,20231124,   77,    0
  2759,111450,20231125,   31,    0
  2759,111450,20231126,   14,    0
  2759,111450,20231127,   21,    0
  2759,111450,20231128,   -5,    0
  2759,111450,20231129,   10,    0
  2759,111450,20231130,   21,    0
  2759,111450,20231201,    3,    0
  2759,111450,20231202,  -15,    0
  2759,111450,20231203,  -14,    0
  2759,111450,20231204,   -7,    0
  2759,111450,20231205,    1,    0
  2759,111450,20231206,   15,    0
  2759,111450,20231207,   19,    0
  2759,111450,20231208,   15,    0
  2759,111450,20231209,   58,    0
  2759,111450,20231210,   78,    0
  2759,111450,20231211,   93,    0
  2759,111450,20231212,   82,    0
  2759,111450,20231213,   55,    0
  2759,111450,20231214,   40,    0
  2759,111450,20231215,   66,    0
  2759,111450,20231216,   89,    0
  2759,111450,20231217,  100,    0
  2759,111450,20231218,   79,    0
  2759,111450,20231219,   70,    0
  2759,111450,20231220,   67,    0
  2759,111450,20231221,   99,    0
  2759,111450,20231222,   51,    0
  2759,111450,20231223,   28,    0
  2759,111450,20231224,  124,    0
  2759,111450,20231225,  116,    0
  2759,111450,20231226,   98,    0
  2759,111450,20231227,   55,    0
  2759,111450,20231228,  107,    0
  2759,111450,20231229,  114,    0
  2759,111450,20231230,   81,    0
  2759,111450,20231231,   81,    0
  2759,111450,20240101,   83,    0
  2759,111450,20240102,   84,    0
  2759,111450,20240103,  116,    0
  2759,111450,20240104,   91,    0
  2759,111450,20240105,   10,    0
  2759,111450,20240106,    8,    0
  2759,111450,20240107,   -4,    0
  2759,111450,20240108,  -44,    0
  2759,111450,20240109,  -38,    0
  2759,111450,20240110,   -9,    0
  2759,111450,20240111,    7,    0
  2759,111450,20240112,   16,    0
  2759,111450,20240113,   32,    0
  2759,111450,20240114,   35,    0
  2759,111450,20240115,   32,    0
  2759,111450,20240116,   11,    0
  2759,111450,20240117,   -5,    0
  2759,111450,20240118,   -6,    0
  2759,111450,20240119,   21,    0
  2759,111450,20240120,   34,    0
  2759,111450,20240121,   33,    0
  2759,111450,20240122,  103,    0
  2759,111450,20240123,   81,    0
  2759,111450,20240124,  115,    0
  2759,111450,20240125,   87,    0
  2759,111450,20240126,   97,    0
  2759,111450,20240127,   71,    0
  2759,111450,20240128,   78,    0
  2759,111450,20240129,   98,    0
  2759,111450,20240130,   85,    0
  2759,111450,20240131,   89,    0
  2759,111450,20240201,   87,    0
  2759,111450,20240202,   87,    0
  2759,111450,20240203,  110,    0
  2759,111450,20240204,   88,    0
  2759,111450,20240205,  106,    0
  2759,111450,20240206,  119,    0
  2759,111450,20240207,   92,    0
  2759,111450,20240208,   41,    0
  2759,111450,20240209,   79,    0
  2759,111450,20240210,  140,    0
  2759,111450,20240211,   94,    0
  2759,111450,20240212,   98,    0
  2759,111450,20240213,   93,    0
  2759,111450,20240214,  103,    0
  2759,111450,20240215,  139,    0
  2759,111450,20240216,  160,    0
  2759,111450,20240217,  119,    0
  2759,111450,20240218,  102,    0
  2759,111450,20240219,   95,    0
  2759,111450,20240220,   91,    0
  2759,111450,20240221,  117,    0
  2759,111450,20240222,  121,    0
  2759,111450,20240223,  119,    0
  2759,111450,20240224,  112,    0
  2759,111450,20240225,  124,    0
  2759,111450,20240226,  117,    0
  2759,111450,20240227,   66,    0
  2759,111450,20240228,   49,    0
  2759,111450,20240229,  102,    0
  2759,111450,20240301,  100,    0
  2759,111450,20240302,  133,    0
  2759,111450,20240303,  148,    0
  2759,111450,20240304,  128,    0
  2759,111450,20240305,   80,    0
  2759,111450,20240306,   87,    0
  2759,111450,20240307,   83,    0
  2759,111450,20240308,   93,    0
  2759,111450,20240309,  100,    0
  2759,111450,20240310,  127,    0
  2759,111450,20240311,  141,    0
  2759,111450,20240312,  158,    0
  2759,111450,20240313,  144,    0
  2759,111450,20240314,  159,    0
  2759,111450,20240315,  187,    0
  2759,111450,20240316,  152,    0
  2759,111450,20240317,   93,    0
  2759,111450,20240318,   75,    0
  2759,111450,20240319,  103,    0
  2759,111450,20240320,  180,    0
  2759,111450,20240321,  154,    0
  2759,111450,20240322,  129,    0
  2759,111450,20240323,   83,    0
  2759,111450,20240324,   84,    0
  2759,111450,20240325,  100,    0
  2759,111450,20240326,  140,    0
  2759,111450,20240327,  183,    0
  2759,111450,20240328,  149,    0
  2759,111450,20240329,  160,    0
  2759,111450,20240330,  228,    0
  2759,111450,20240331,  193,    0
  2759,111450,20240401,  206,    0
  2759,111450,20240402,  147,    0
  2759,111450,20240403,  121,    0
  2759,111450,20240404,  151,    0
  2759,111450,20240405,  189,    0
  2759,111450,20240406,  238,    0
  2759,111450,20240407,  236,    0
  2759,111450,20240408,  272,    0
  2759,111450,20240409,  267,    0
  2759,111450,20240410,  150,    0
  2759,111450,20240411,  175,    0
  2759,111450,20240412,  202,    0
  2759,111450,20240413,  231,    0
  2759,111450,20240414,  176,    0
  2759,111450,20240415,  143,    0
  2759,111450,20240416,  104,    0
  2759,111450,20240417,  121,    0
  2759,111450,20240418,  121,    0
  2759,111450,20240419,   84,    0
  2759,111450,20240420,  103,    0
  2759,111450,20240421,   94,    0
  2759,111450,20240422,   59,    0
  2759,111450,20240423,   98,    0
  2759,111450,20240424,   98,    0
  2759,111450,20240425,  111,    0
  2759,111450,20240426,  149,    0
  2759,111450,20240427,  219,    0
  2759,111450,20240428,  237,    0
  2759,111450,20240429,  216,    0
  2759,111450,20240430,  283,    0
  2759,111450,20240501,  266,    0
  2759,111450,20240502,  261,    0
  2759,111450,20240503,  236,    0
  2759,111450,20240504,  213,    0
  2759,111450,20240505,  215,    0
  2759,111450,20240506,  204,    0
  2759,111450,20240507,  163,    0
  2759,111450,20240508,  191,    0
  2759,111450,20240509,  209,    0
  2759,111450,20240510,  233,    0
  2759,111450,20240511,  198,    0
  2759,111450,20240512,  215,    0
  2759,111450,20240513,  248,    0
  2759,111450,20240514,  259,    0
  2759,111450,20240515,  263,    0
  2759,111450,20240516,  263,    0
  2759,111450,20240517,  260,    0
  2759,111450,20240518,  195,    0
  2759,111450,20240519,  204,    0
  2759,111450,20240520,  230,    0
  2759,111450,20240521,  281,    0
  2759,111450,20240522,  253,    0
  2759,111450,20240523,  244,    0
  2759,111450,20240524,  263,    0
  2759,111450,20240525,  246,    0
  2759,111450,20240526,  258,    0
  2759,111450,20240527,  249,    0
  2759,111450,20240528,  197,    0
  2759,111450,20240529,  232,    0
  2759,111450,20240530,  212,    0
  2759,111450,20240531,  237,    0
  2759,111450,20240601,  266,    0
  2759,111450,20240602,  255,    0
  2759,111450,20240603,  164,    0
  2759,111450,20240604,  209,    0
  2759,111450,20240605,  213,    0
  2759,111450,20240606,  210,    0
  2759,111450,20240607,  211,    0
  2759,111450,20240608,  266,    0
  2759,111450,20240609,  213,    0
  2759,111450,20240610,  199,    0
  2759,111450,20240611,  183,    0
  2759,111450,20240612,  184,    0
  2759,111450,20240613,  200,    0
  2759,111450,20240614,  210,    0
  2759,111450,20240615,  233,    0
  2759,111450,20240616,  249,    0
  2759,111450,20240617,  249,    0
  2759,111450,20240618,  282,    0
  2759,111450,20240619,  185,    0
  2759,111450,20240620,  233,    0
  2759,111450,20240621,  277,    0
  2759,111450,20240622,  238,    0
  2759,111450,20240623,  237,    0
  2759,111450,20240624,  254,    0
  2759,111450,20240625,  272,    0
  2759,111450,20240626,  312,    0
  2759,111450,20240627,  314,    0
  2759,111450,20240628,  289,    0
  2759,111450,20240629,  299,    0
  2759,111450,20240630,  276,    0
  2759,111450,20240701,  204,    0
  2759,111450,20240702,  180,    0
  2759,111450,20240703,  185,    0
  2759,111450,20240704,  193,    0
  2759,111450,20240705,  227,    0
  2759,111450,20240706,  318,    0
  2759,111450,20240707,  236,    0
  2759,111450,20240708,  281,    0
  2759,111450,20240709,  319,    0
  2759,111450,20240710,  308,    0
  2759,111450,20240711,  279,    0
  2759,111450,20240712,  256,    0
  2759,111450,20240713,  232,    0
  2759,111450,20240714,  245,    0
  2759,111450,20240715,  298,    0
  2759,111450,20240716,  289,    0
  2759,111450,20240717,  246,    0
  2759,111450,20240718,  271,    0
  2759,111450,20240719,  294,    0
  2759,111450,20240720,  305,    0
  2759,111450,20240721,  325,    0
  2759,111450,20240722,  234,    0
  2759,111450,20240723,  279,    0
  2759,111450,20240724,  241,    0
  2759,111450,20240725,  238,    0
  2759,111450,20240726,  248,    0
  2759,111450,20240727,  232,    0
  2759,111450,20240728,  236,    0
  2759,111450,20240729,  242,    0
  2759,111450,20240730,  283,    0
  2759,111450,20240731,  296,    0
  2759,111450,20240801,  283,    0
  2759,111450,20240802,  221,    0
  2759,111450,20240803,  257,    0
  2759,111450,20240804,  239,    0
  2759,111450,20240805,  232,    0
  2759,111450,20240806,  260,    0
  2759,111450,20240807,  297,    0
  2759,111450,20240808,  240,    0
  2759,111450,20240809,  252,    0
  2759,111450,20240810,  270,    0
  2759,111450,20240811,  264,    0
  2759,111450,20240812,  283,    0
  2759,111450,20240813,  299,    0
  2759,111450,20240814,  326,    0
  2759,111450,20240815,  293,    0
  2759,111450,20240816,  303,    0
  2759,111450,20240817,  290,    0
  2759,111450,20240818,  237,    0
  2759,111450,20240819,  242,    0
  2759,111450,20240820,  274,    0
  2759,111450,20240821,  246,    0
  2759,111450,20240822,  247,    0
  2759,111450,20240823,  314,    0
  2759,111450,20240824,  329,    0
  2759,111450,20240825,  258,    0
  2759,111450,20240826,  262,    0
  2759,111450,20240827,  274,    0
  2759,111450,20240828,  309,    0
  2759,111450,20240829,  347,    0
  2759,111450,20240830,  302,    0
  2759,111450,20240831,  244,    0
  2759,111450,20240901,  258,    0
  2759,111450,20240902,  274,    0
  2759,111450,20240903,  330,    0
  2759,111450,20240904,  344,    0
  2759,111450,20240905,  321,    0
  2759,111450,20240906,  302,    0
  2759,111450,20240907,  316,    0
  2759,111450,20240908,  324,    0
  2759,111450,20240909,  241,    0
  2759,111450,20240910,  197,    0
  2759,111450,20240911,  168,    0
  2759,111450,20240912,  166,    0
  2759,111450,20240913,  156,    0
  2759,111450,20240914,  191,    0
  2759,111450,20240915,  195,    0
  2759,111450,20240916,  181,    0
  2759,111450,20240917,  255,    0
  2759,111450,20240918,  256,    0
  2759,111450,20240919,  247,    0
  2759,111450,20240920,  248,    0
  2759,111450,20240921,  241,    0
  2759,111450,20240922,  251,    0
  2759,111450,20240923,  256,    0
  2759,111450,20240924,  187,    0
  2759,111450,20240925,  190,    0
  2759,111450,20240926,  197,    0
  2759,111450,20240927,  204,    0
  2759,111450,20240928,  170,    0
  2759,111450,20240929,  155,    0
  2759,111450,20240930,  159,    0
  2759,111450,20241001,  112,    0
  2759,111450,20241002,  108,    0
  2759,111450,20241003,  148,    0
  2759,111450,20241004,  145,    0
  2759,111450,20241005,  140,    0
  2759,111450,20241006,  123,    0
  2759,111450,20241007,  160,    0
  2759,111450,20241008,  221,    0
  2759,111450,20241009,  207,    0
  2759,111450,20241010,  198,    0
  2759,111450,20241011,  139,    0
  2759,111450,20241012,  141,    0
  2759,111450,20241013,  126,    0
  2759,111450,20241014,  123,    0
  2759,111450,20241015,  133,    0
  2759,111450,20241016,  147,    0
  2759,111450,20241017,  173,    0
  2759,111450,20241018,  180,    0
  2759,111450,20241019,  188,    0
  2759,111450,20241020,  166,    0
  2759,111450,20241021,  193,    0
  2759,111450,20241022,  176,    0
  2759,111450,20241023,  164,    0
  2759,111450,20241024,  159,    0
  2759,111450,20241025,  178,    0
  2759,111450,20241026,  182,    0
  2759,111450,20241027,  156,    0
  2759,111450,20241028,  158,    0
  2759,111450,20241029,  155,    0
  2759,111450,20241030,  155,    0
  2759,111450,20241031,  136,    0
  2759,111450,20241101,  126,    0
  2759,111450,20241102,  113,    0
  2759,111450,20241103,  106,    0
  2759,111450,20241104,  110,    0
  2759,111450,20241105,   92,    0
  2759,111450,20241106,   48,    0
  2759,111450,20241107,   54,    0
  2759,111450,20241108,   61,    0
  2759,111450,20241109,   70,    0
  2759,111450,20241110,   19,    0
  2759,111450,20241111,   59,    0
  2759,111450,20241112,   49,    0
  2759,111450,20241113,   84,    0
  2759,111450,20241114,   88,    0
  2759,111450,20241115,   97,    0
  2759,111450,20241116,   86,    0
  2759,111450,20241117,   76,    0
  2759,111450,20241118,   69,    0
  2759,111450,20241119,  115,    0
  2759,111450,20241120,   37,    0
  2759,111450,20241121,   34,    0
  2759,111450,20241122,   50,    0
  2759,111450,20241123,   53,    0
  2759,111450,20241124,  134,    0
  2759,111450,20241125,  141,    0
  2759,111450,20241126,  116,    0
  2759,111450,20241127,   96,    0
  2759,111450,20241128,   95,    0
  2759,111450,20241129,   63,    0
  2759,111450,20241130,   57,    0
  2759,111450,20241201,   53,    0
  2759,111450,20241202,   71,    0
  2759,111450,20241203,   88,    0
  2759,111450,20241204,   54,    0
  2759,111450,20241205,   52,    0
  2759,111450,20241206,   74,    0
  2759,111450,20241207,   68,    0
  2759,111450,20241208,   51,    0
  2759,111450,20241209,   50,    0
  2759,111450,20241210,   45,    0
  2759,111450,20241211,   38,    0
  2759,111450,20241212,   26,    0
  2759,111450,20241213,   34,    0
  2759,111450,20241214,   39,    0
  2759,111450,20241215,   94,    0
  2759,111450,20241216,  116,    0
  2759,111450,20241217,   99,    0
  2759,111450,20241218,  123,    0
  2759,111450,20241219,  137,    0
  2759,111450,20241220,   66,    0
  2759,111450,20241221,   70,    0
  2759,111450,20241222,   74,    0
  2759,111450,20241223,   56,    0
  2759,111450,20241224,   48,    0
  2759,111450,20241225,   56,    0
  2759,111450,20241226,   67,    0
  2759,111450,20241227,   37,    0
  2759,111450,20241228,    0,    0
  2759,111450,20241229,   21,    0
  2759,111450,20241230,   32,    0
  2759,111450,20241231,   32,    0
  2759,111450,20250101,   85,    0
  2759,111450,20250102,   84,    0
  2759,111450,20250103,   38,    0
  2759,111450,20250104,    6,    0
  2759,111450,20250105,   12,    0
  2759,111450,20250106,  128,    0
  2759,111450,20250107,   94,    0
  2759,111450,20250108,   47,    0
  2759,111450,20250109,   15,    0
  2759,111450,20250110,   17,    0
  2759,111450,20250111,   17,    0
  2759,111450,20250112,   24,    0
  2759,111450,20250113,   12,    0
  2759,111450,20250114,   33,    0
  2759,111450,20250115,   60,    0
  2759,111450,20250116,   37,    0
  2759,111450,20250117,   16,    0
  2759,111450,20250118,   -4,    0
  2759,111450,20250119,   67,    0
  2759,111450,20250120,   67,    0
  2759,111450,20250121,   -5,    0
  2759,111450,20250122,   33,    0
  2759,111450,20250123,   50,    0
  2759,111450,20250124,   81,    0
  2759,111450,20250125,  146,    0
  2759,111450,20250126,  108,    0
  2759,111450,20250127,  118,    0
  2759,111450,20250128,   88,    0
  2759,111450,20250129,  105,    0
  2759,111450,20250130,   85,    0
  2759,111450,20250131,   70,    0
  2759,111450,20250201,   55,    0
  2759,111450,20250202,   49,    0
  2759,111450,20250203,   59,    0
  2759,111450,20250204,   57,    0
  2759,111450,20250205,   38,    0
  2759,111450,20250206,   59,    0
  2759,111450,20250207,   40,    0
  2759,111450,20250208,   55,    0
  2759,111450,20250209,   45,    0
  2759,111450,20250210,   36,    0
  2759,111450,20250211,   49,    0
  2759,111450,20250212,   -3,    0
  2759,111450,20250213,   -6,    0
  2759,111450,20250214,   17,    0
  2759,111450,20250215,    8,    0
  2759,111450,20250216,    0,    0
  2759,111450,20250217,   10,    0
  2759,111450,20250218,    4,    0
  2759,111450,20250219,   27,    0
  2759,111450,20250220,   40,    0
  2759,111450,20250221,   96,    0
  2759,111450,20250222,  115,    0
  2759,111450,20250223,  119,    0
  2759,111450,20250224,  154,    0
  2759,111450,20250225,  137,    0
  2759,111450,20250226,   93,    0
  2759,111450,20250227,  103,    0
  2759,111450,20250228,   56,    0
  2759,111450,20250301,   79,    0
  2759,111450,20250302,   83,    0
  2759,111450,20250303,  105,    0
  2759,111450,20250304,  127,    0
  2759,111450,20250305,  178,    0
  2759,111450,20250306,  177,    0
  2759,111450,20250307,  191,    0
  2759,111450,20250308,  173,    0
  2759,111450,20250309,  164,    0
  2759,111450,20250310,  165,    0
  2759,111450,20250311,   66,    0
  2759,111450,20250312,   83,    0
  2759,111450,20250313,   89,    0
  2759,111450,20250314,   90,    0
  2759,111450,20250315,   88,    0
  2759,111450,20250316,   98,    0
  2759,111450,20250317,   74,    0
  2759,111450,20250318,   93,    0
  2759,111450,20250319,  138,    0
  2759,111450,20250320,  179,    0
  2759,111450,20250321,  180,    0
  2759,111450,20250322,  151,    0
  2759,111450,20250323,  141,    0
  2759,111450,20250324,  158,    0
  2759,111450,20250325,  153,    0
  2759,111450,20250326,  109,    0
  2759,111450,20250327,   79,    0
  2759,111450,20250328,  169,    0
  2759,111450,20250329,  150,    0
  2759,111450,20250330,   96,    0
  2759,111450,20250331,  105,    0
  2759,111450,20250401,  142,    0
  2759,111450,20250402,  164,    0
  2759,111450,20250403,  189,    0
  2759,111450,20250404,  215,    0
  2759,111450,20250405,  116,    0
  2759,111450,20250406,   90,    0
  2759,111450,20250407,  137,    0
  2759,111450,20250408,  141,    0
  2759,111450,20250409,  156,    0
  2759,111450,20250410,  144,    0
  2759,111450,20250411,  153,    0
  2759,111450,20250412,  179,    0
  2759,111450,20250413,  227,    0
  2759,111450,20250414,  215,    0
  2759,111450,20250415,  220,    0
  2759,111450,20250416,  259,    0
  2759,111450,20250417,  267,    0
  2759,111450,20250418,  138,    0
  2759,111450,20250419,  103,    0
  2759,111450,20250420,  203,    0
  2759,111450,20250421,  191,    0
  2759,111450,20250422,  189,    0
  2759,111450,20250423,  183,    0
  2759,111450,20250424,  183,    0
  2759,111450,20250425,  170,    0
  2759,111450,20250426,  155,    0
  2759,111450,20250427,  180,    0
  2759,111450,20250428,  216,    0
  2759,111450,20250429,  226,    0
  2759,111450,20250430,  234,    0
  2759,111450,20250501,  251,    0
  2759,111450,20250502,  290,    0
  2759,111450,20250503,  176,    0
  2759,111450,20250504,  149,    0
  2759,111450,20250505,  140,    0
  2759,111450,20250506,  173,    0
  2759,111450,20250507,  163,    0
  2759,111450,20250508,  170,    0
  2759,111450,20250509,  198,    0
  2759,111450,20250510,  190,    0
  2759,111450,20250511,  187,    0
  2759,111450,20250512,  189,    0
  2759,111450,20250513,  214,    0
  2759,111450,20250514,  228,    0
  2759,111450,20250515,  165,    0
  2759,111450,20250516,  164,    0
  2759,111450,20250517,  182,    0
  2759,111450,20250518,  163,    0
  2759,111450,20250519,  153,    0
  2759,111450,20250520,  242,    0
  2759,111450,20250521,  224,    0
  2759,111450,20250522,  169,    0
  2759,111450,20250523,  129,    0
  2759,111450,20250524,  187,    0
  2759,111450,20250525,  159,    0
  2759,111450,20250526,  214,    0
  2759,111450,20250527,  217,    0
  2759,111450,20250528,  193,    0
  2759,111450,20250529,  199,    0
  2759,111450,20250530,  253,    0
  2759,111450,20250531,  264,    0
  2759,111450,20250601,  270,    0
  2759,111450,20250602,  230,    0
  2759,111450,20250603,  252,    0
  2759,111450,20250604,  255,    0
  2759,111450,20250605,  219,    0
  2759,111450,20250606,  232,    0
  2759,111450,20250607,  238,    0
  2759,111450,20250608,  199,    0
  2759,111450,20250609,  192,    0
  2759,111450,20250610,  197,    0
  2759,111450,20250611,  212,    0
  2759,111450,20250612,  235,    0
  2759,111450,20250613,  259,    0
  2759,111450,20250614,  298,    0
  2759,111450,20250615,  327,    0
  2759,111450,20250616,  234,    0
  2759,111450,20250617,  278,    0
  2759,111450,20250618,  281,    0
  2759,111450,20250619,  229,    0
  2759,111450,20250620,  244,    0
  2759,111450,20250621,  294,    0
  2759,111450,20250622,  347,    0
  2759,111450,20250623,  280,    0
  2759,111450,20250624,  244,    0
  2759,111450,20250625,  266,    0
  2759,111450,20250626,  332,    0
  2759,111450,20250627,  229,    0
  2759,111450,20250628,  298,    0
  2759,111450,20250629,  292,    0
  2759,111450,20250630,  269,    0
  2759,111450,20250701,  326,    0
  2759,111450,20250702,  376,    0
  2759,111450,20250703,  258,    0
  2759,111450,20250704,  247,    0
  2759,111450,20250705,  301,    0
  2759,111450,20250706,  298,    0
  2759,111450,20250707,  250,    0
  2759,111450,20250708,  226,    0
  2759,111450,20250709,  223,    0
  2759,111450,20250710,  221,    0
  2759,111450,20250711,  246,    0
  2759,111450,20250712,  179,    0
  2759,111450,20250713,  239,    0
  2759,111450,20250714,  278,    0
  2759,111450,20250715,  224,    0
  2759,111450,20250716,  229,    0
  2759,111450,20250717,  187,    0
  2759,111450,20250718,  244,    0
  2759,111450,20250719,  283,    0
  2759,111450,20250720,  312,    0
  2759,111450,20250721,  238,    0
  2759,111450,20250722,  223,    0
  2759,111450,20250723,  206,    0
  2759,111450,20250724,  231,    0
  2759,111450,20250725,  250,    0
  2759,111450,20250726,  215,    0
  2759,111450,20250727,  266,    0
  2759,111450,20250728,  236,    0
  2759,111450,20250729,  219,    0
  2759,111450,20250730,  236,    0
  2759,111450,20250731,  193,    0
  2759,111450,20250801,  217,    0
  2759,111450,20250802,  234,    0
  2759,111450,20250803,  202,    0
  2759,111450,20250804,  239,    0
  2759,111450,20250805,  202,    0
  2759,111450,20250806,  224,    0
  2759,111450,20250807,  257,    0
  2759,111450,20250808,  277,    0
  2759,111450,20250809,  296,    0
  2759,111450,20250810,  245,    0
  2759,111450,20250811,  268,    0
  2759,111450,20250812,  290,    0
  2759,111450,20250813,  323,    0
  2759,111450,20250814,  336,    0
  2759,111450,20250815,  345,    0
  2759,111450,20250816,  246,    0
  2759,111450,20250817,  235,    0
  2759,111450,20250818,  249,    0
  2759,111450,20250819,  273,    0
  2759,111450,20250820,  255,    0
  2759,111450,20250821,  241,    0
  2759,111450,20250822,  207,    0
