EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111449) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
  2759,111449,20190503,   55,    0
  2759,111449,20190504,   25,    0
  2759,111449,20190505,   11,    0
  2759,111449,20190506,   35,    0
  2759,111449,20190507,   43,    0
  2759,111449,20190508,   28,    0
  2759,111449,20190509,  104,    0
  2759,111449,20190510,   85,    0
  2759,111449,20190511,   68,    0
  2759,111449,20190512,   59,    0
  2759,111449,20190513,   49,    0
  2759,111449,20190514,   41,    0
  2759,111449,20190515,   12,    0
  2759,111449,20190516,   64,    0
  2759,111449,20190517,   60,    0
  2759,111449,20190518,  102,    0
  2759,111449,20190519,  112,    0
  2759,111449,20190520,  132,    0
  2759,111449,20190521,  114,    0
  2759,111449,20190522,  116,    0
  2759,111449,20190523,   84,    0
  2759,111449,20190524,  106,    0
  2759,111449,20190525,  109,    0
  2759,111449,20190526,   86,    0
  2759,111449,20190527,  156,    0
  2759,111449,20190528,   90,    0
  2759,111449,20190529,   82,    0
  2759,111449,20190530,   69,    0
  2759,111449,20190531,  140,    0
  2759,111449,20190601,  154,    0
  2759,111449,20190602,  149,    0
  2759,111449,20190603,  187,    0
  2759,111449,20190604,  184,    0
  2759,111449,20190605,  173,    0
  2759,111449,20190606,  151,    0
  2759,111449,20190607,  137,    0
  2759,111449,20190608,  144,    0
  2759,111449,20190609,  124,    0
  2759,111449,20190610,  152,    0
  2759,111449,20190611,  175,    0
  2759,111449,20190612,  171,    0
  2759,111449,20190613,  155,    0
  2759,111449,20190614,  143,    0
  2759,111449,20190615,  179,    0
  2759,111449,20190616,  150,    0
  2759,111449,20190617,  160,    0
  2759,111449,20190618,  157,    0
  2759,111449,20190619,  167,    0
  2759,111449,20190620,  183,    0
  2759,111449,20190621,  162,    0
  2759,111449,20190622,  144,    0
  2759,111449,20190623,  137,    0
  2759,111449,20190624,  149,    0
  2759,111449,20190625,  193,    0
  2759,111449,20190626,  200,    0
  2759,111449,20190627,  150,    0
  2759,111449,20190628,  132,    0
  2759,111449,20190629,  139,    0
  2759,111449,20190630,  164,    0
  2759,111449,20190701,  169,    0
  2759,111449,20190702,  138,    0
  2759,111449,20190703,  112,    0
  2759,111449,20190704,  107,    0
  2759,111449,20190705,  157,    0
  2759,111449,20190706,  136,    0
  2759,111449,20190707,  120,    0
  2759,111449,20190708,  117,    0
  2759,111449,20190709,  101,    0
  2759,111449,20190710,  104,    0
  2759,111449,20190711,  104,    0
  2759,111449,20190712,  163,    0
  2759,111449,20190713,  153,    0
  2759,111449,20190714,  150,    0
  2759,111449,20190715,  136,    0
  2759,111449,20190716,  134,    0
  2759,111449,20190717,  122,    0
  2759,111449,20190718,  128,    0
  2759,111449,20190719,  162,    0
  2759,111449,20190720,  142,    0
  2759,111449,20190721,  169,    0
  2759,111449,20190722,  159,    0
  2759,111449,20190723,  181,    0
  2759,111449,20190724,  182,    0
  2759,111449,20190725,  185,    0
  2759,111449,20190726,  190,    0
  2759,111449,20190727,  191,    0
  2759,111449,20190728,  180,    0
  2759,111449,20190729,  213,    0
  2759,111449,20190730,  196,    0
  2759,111449,20190731,  155,    0
  2759,111449,20190801,  152,    0
  2759,111449,20190802,  136,    0
  2759,111449,20190803,  146,    0
  2759,111449,20190804,  153,    0
  2759,111449,20190805,  138,    0
  2759,111449,20190806,  176,    0
  2759,111449,20190807,  174,    0
  2759,111449,20190808,  158,    0
  2759,111449,20190809,  142,    0
  2759,111449,20190810,  203,    0
  2759,111449,20190811,  175,    0
  2759,111449,20190812,  179,    0
  2759,111449,20190813,  140,    0
  2759,111449,20190814,  136,    0
  2759,111449,20190815,  122,    0
  2759,111449,20190816,  150,    0
  2759,111449,20190817,  146,    0
  2759,111449,20190818,  174,    0
  2759,111449,20190819,  145,    0
  2759,111449,20190820,  116,    0
  2759,111449,20190821,  130,    0
  2759,111449,20190822,  115,    0
  2759,111449,20190823,  125,    0
  2759,111449,20190824,  139,    0
  2759,111449,20190825,  190,    0
  2759,111449,20190826,  184,    0
  2759,111449,20190827,  187,    0
  2759,111449,20190828,  193,    0
  2759,111449,20190829,  185,    0
  2759,111449,20190830,  200,    0
  2759,111449,20190831,  197,    0
  2759,111449,20190901,  169,    0
  2759,111449,20190902,  128,    0
  2759,111449,20190903,  101,    0
  2759,111449,20190904,  147,    0
  2759,111449,20190905,  123,    0
  2759,111449,20190906,   97,    0
  2759,111449,20190907,   78,    0
  2759,111449,20190908,  115,    0
  2759,111449,20190909,  120,    0
  2759,111449,20190910,  115,    0
  2759,111449,20190911,   83,    0
  2759,111449,20190912,  147,    0
  2759,111449,20190913,  116,    0
  2759,111449,20190914,   82,    0
  2759,111449,20190915,   99,    0
  2759,111449,20190916,  127,    0
  2759,111449,20190917,   91,    0
  2759,111449,20190918,   75,    0
  2759,111449,20190919,   71,    0
  2759,111449,20190920,   69,    0
  2759,111449,20190921,   73,    0
  2759,111449,20190922,   80,    0
  2759,111449,20190923,   85,    0
  2759,111449,20190924,  128,    0
  2759,111449,20190925,  110,    0
  2759,111449,20190926,  101,    0
  2759,111449,20190927,  120,    0
  2759,111449,20190928,  117,    0
  2759,111449,20190929,  128,    0
  2759,111449,20190930,  109,    0
  2759,111449,20191001,  107,    0
  2759,111449,20191002,   73,    0
  2759,111449,20191003,   73,    0
  2759,111449,20191004,   46,    0
  2759,111449,20191005,   44,    0
  2759,111449,20191006,   23,    0
  2759,111449,20191007,    3,    0
  2759,111449,20191008,   53,    0
  2759,111449,20191009,  100,    0
  2759,111449,20191010,   96,    0
  2759,111449,20191011,   95,    0
  2759,111449,20191012,  145,    0
  2759,111449,20191013,  147,    0
  2759,111449,20191014,  149,    0
  2759,111449,20191015,  116,    0
  2759,111449,20191016,  101,    0
  2759,111449,20191017,  121,    0
  2759,111449,20191018,  102,    0
  2759,111449,20191019,   92,    0
  2759,111449,20191020,  115,    0
  2759,111449,20191021,  100,    0
  2759,111449,20191022,   84,    0
  2759,111449,20191023,   60,    0
  2759,111449,20191024,  115,    0
  2759,111449,20191025,  117,    0
  2759,111449,20191026,  111,    0
  2759,111449,20191027,   62,    0
  2759,111449,20191028,   55,    0
  2759,111449,20191029,   14,    0
  2759,111449,20191030,  -17,    0
  2759,111449,20191031,  -31,    0
  2759,111449,20191101,  -19,    0
  2759,111449,20191102,   68,    0
  2759,111449,20191103,   79,    0
  2759,111449,20191104,   85,    0
  2759,111449,20191105,   82,    0
  2759,111449,20191106,   61,    0
  2759,111449,20191107,   59,    0
  2759,111449,20191108,   27,    0
  2759,111449,20191109,   47,    0
  2759,111449,20191110,   22,    0
  2759,111449,20191111,    4,    0
  2759,111449,20191112,    9,    0
  2759,111449,20191113,   35,    0
  2759,111449,20191114,   34,    0
  2759,111449,20191115,   39,    0
  2759,111449,20191116,   20,    0
  2759,111449,20191117,  -10,    0
  2759,111449,20191118,   40,    0
  2759,111449,20191119,   42,    0
  2759,111449,20191120,   50,    0
  2759,111449,20191121,   60,    0
  2759,111449,20191122,   68,    0
  2759,111449,20191123,   28,    0
  2759,111449,20191124,   28,    0
  2759,111449,20191125,   36,    0
  2759,111449,20191126,   39,    0
  2759,111449,20191127,   49,    0
  2759,111449,20191128,   74,    0
  2759,111449,20191129,    0,    0
  2759,111449,20191130,  -13,    0
  2759,111449,20191201,   12,    0
  2759,111449,20191202,   16,    0
  2759,111449,20191203,   -8,    0
  2759,111449,20191204,    1,    0
  2759,111449,20191205,  -13,    0
  2759,111449,20191206,   -4,    0
  2759,111449,20191207,   57,    0
  2759,111449,20191208,   77,    0
  2759,111449,20191209,   46,    0
  2759,111449,20191210,   10,    0
  2759,111449,20191211,    7,    0
  2759,111449,20191212,    9,    0
  2759,111449,20191213,   -5,    0
  2759,111449,20191214,   21,    0
  2759,111449,20191215,   25,    0
  2759,111449,20191216,   43,    0
  2759,111449,20191217,   47,    0
  2759,111449,20191218,    2,    0
  2759,111449,20191219,    5,    0
  2759,111449,20191220,   23,    0
  2759,111449,20191221,   23,    0
  2759,111449,20191222,    4,    0
  2759,111449,20191223,   50,    0
  2759,111449,20191224,   47,    0
  2759,111449,20191225,   39,    0
  2759,111449,20191226,   39,    0
  2759,111449,20191227,    8,    0
  2759,111449,20191228,  -14,    0
  2759,111449,20191229,  -36,    0
  2759,111449,20191230,   16,    0
  2759,111449,20191231,   42,    0
  2759,111449,20200101,  -17,    0
  2759,111449,20200102,  -38,    0
  2759,111449,20200103,   15,    0
  2759,111449,20200104,   16,    0
  2759,111449,20200105,   -6,    0
  2759,111449,20200106,   23,    0
  2759,111449,20200107,   -5,    0
  2759,111449,20200108,   32,    0
  2759,111449,20200109,   72,    0
  2759,111449,20200110,   46,    0
  2759,111449,20200111,   25,    0
  2759,111449,20200112,   13,    0
  2759,111449,20200113,   21,    0
  2759,111449,20200114,   20,    0
  2759,111449,20200115,   82,    0
  2759,111449,20200116,   38,    0
  2759,111449,20200117,   12,    0
  2759,111449,20200118,   38,    0
  2759,111449,20200119,   34,    0
  2759,111449,20200120,    1,    0
  2759,111449,20200121,   -5,    0
  2759,111449,20200122,   26,    0
  2759,111449,20200123,   -1,    0
  2759,111449,20200124,  -25,    0
  2759,111449,20200125,   -2,    0
  2759,111449,20200126,  -18,    0
  2759,111449,20200127,    6,    0
  2759,111449,20200128,   26,    0
  2759,111449,20200129,   31,    0
  2759,111449,20200130,   23,    0
  2759,111449,20200131,   61,    0
  2759,111449,20200201,   80,    0
  2759,111449,20200202,   57,    0
  2759,111449,20200203,   56,    0
  2759,111449,20200204,   35,    0
  2759,111449,20200205,   17,    0
  2759,111449,20200206,   26,    0
  2759,111449,20200207,   50,    0
  2759,111449,20200208,   11,    0
  2759,111449,20200209,   54,    0
  2759,111449,20200210,   37,    0
  2759,111449,20200211,   34,    0
  2759,111449,20200212,   31,    0
  2759,111449,20200213,   14,    0
  2759,111449,20200214,   19,    0
  2759,111449,20200215,    9,    0
  2759,111449,20200216,   73,    0
